5	20	5	132
5	20	6	631
5	20	7	35
5	20	9	29
5	20	10	672
5	20	11	1024
5	20	12	1024
5	20	13	1024
5	20	14	1024
5	20	15	1024
5	20	16	1024
5	20	17	1024
5	20	18	1024
5	20	19	698
5	20	21	90
5	20	22	265
5	20	23	77
5	20	25	329
5	20	26	455
5	20	30	127
5	20	31	15
5	21	2	739
5	21	3	561
5	21	4	165
5	21	6	8
5	21	7	28
5	21	10	424
5	21	11	1020
5	21	12	1024
5	21	13	1024
5	21	14	994
5	21	15	923
5	21	16	762
5	21	17	1024
5	21	18	756
5	21	19	224
5	21	25	156
5	21	26	138
5	21	30	44
5	22	2	647
5	22	3	949
5	22	4	119
5	22	11	374
5	22	12	658
5	22	13	937
5	22	14	38
5	22	15	21
5	22	16	54
5	22	17	283
5	23	2	466
5	23	3	577
5	23	12	54
5	23	13	216
5	23	15	319
5	23	16	296
5	23	35	70
5	23	36	30
5	24	1	44
5	24	3	37
5	24	29	90
5	24	35	239
5	24	36	75
5	25	0	33
5	25	1	111
5	26	0	38
5	26	1	216
5	26	17	8
5	26	18	22
5	26	25	294
5	27	17	324
5	27	18	697
5	27	25	189
5	28	16	196
5	28	17	198
5	28	18	468
5	30	2	34
5	30	3	17
5	31	2	14
5	31	3	45
5	32	14	336
5	32	31	453
5	32	32	36
5	33	14	140
5	33	31	16
5	41	16	184
5	42	16	86
5	42	32	40
5	43	16	146
5	43	32	48
6	0	7	30
6	0	15	44
6	0	16	31
6	1	2	195
6	1	3	403
6	1	5	224
6	1	6	143
6	1	7	100
6	1	9	221
6	1	10	246
6	1	11	225
6	1	13	93
6	1	14	520
6	1	15	147
6	1	16	75
6	1	37	190
6	1	38	185
6	1	39	31
6	1	40	76
6	2	2	303
6	2	3	547
6	2	4	502
6	2	5	395
6	2	6	58
6	2	9	175
6	2	10	178
6	2	11	181
6	2	13	96
6	2	14	507
6	2	19	54
6	2	20	24
6	2	21	11
6	2	34	93
6	2	35	283
6	2	36	40
6	2	37	805
6	2	38	196
6	2	39	94
6	2	40	27
6	3	2	279
6	3	3	652
6	3	4	361
6	3	5	243
6	3	6	298
6	3	11	121
6	3	12	297
6	3	13	67
6	3	14	216
6	3	19	108
6	3	20	118
6	3	21	189
6	3	25	30
6	3	26	150
6	3	34	140
6	3	35	207
6	3	36	360
6	3	37	41
6	3	38	497
6	3	39	139
6	4	1	85
6	4	2	269
6	4	3	112
6	4	5	204
6	4	6	240
6	4	11	352
6	4	12	864
6	4	14	124
6	4	17	240
6	4	19	17
6	4	20	224
6	4	21	1
6	4	25	683
6	4	26	372
6	4	34	35
6	4	35	421
6	4	36	359
6	4	38	12
6	5	1	16
6	5	2	64
6	5	3	48
6	5	5	360
6	5	6	368
6	5	9	351
6	5	10	167
6	5	11	38
6	5	12	162
6	5	14	24
6	5	17	60
6	5	19	163
6	5	20	197
6	5	21	207
6	5	24	106
6	5	25	1017
6	5	26	271
6	5	35	328
6	5	36	584
6	5	37	772
6	5	38	79
6	6	2	42
6	6	5	360
6	6	6	371
6	6	9	205
6	6	10	91
6	6	13	53
6	6	14	2
6	6	18	118
6	6	19	150
6	6	20	283
6	6	21	174
6	6	24	223
6	6	25	571
6	6	26	94
6	6	27	4
6	6	28	97
6	6	29	222
6	6	30	21
6	6	34	311
6	6	35	380
6	6	36	94
6	6	37	280
6	6	38	74
6	7	2	644
6	7	3	230
6	7	4	442
6	7	5	12
6	7	6	13
6	7	8	24
6	7	12	226
6	7	13	297
6	7	14	68
6	7	18	322
6	7	19	18
6	7	25	339
6	7	27	28
6	7	28	297
6	7	29	632
6	7	30	298
6	7	34	231
6	7	35	384
6	7	36	10
6	7	37	237
6	7	38	115
6	8	3	132
6	8	4	852
6	8	5	193
6	8	6	719
6	8	12	401
6	8	13	384
6	8	14	152
6	8	15	335
6	8	16	137
6	8	17	165
6	8	18	482
6	8	19	90
6	8	25	126
6	8	29	367
6	8	30	495
6	8	37	96
6	9	2	29
6	9	3	43
6	9	4	110
6	9	5	665
6	9	6	883
6	9	13	17
6	9	14	6
6	9	16	8
6	9	17	11
6	9	18	66
6	9	25	93
6	9	26	54
6	9	28	78
6	9	29	397
6	9	30	268
6	10	1	56
6	10	2	121
6	10	3	474
6	10	4	882
6	10	5	1024
6	10	6	749
6	10	10	24
6	10	17	191
6	10	18	282
6	10	25	168
6	10	26	561
6	10	27	21
6	10	28	453
6	10	29	176
6	10	30	334
6	11	0	169
6	11	1	121
6	11	2	68
6	11	3	664
6	11	4	797
6	11	5	462
6	11	6	134
6	11	12	43
6	11	13	293
6	11	17	10
6	11	18	210
6	11	19	22
6	11	20	277
6	11	21	248
6	11	27	157
6	11	28	412
6	11	29	309
6	11	30	16
6	11	34	148
6	12	11	154
6	12	12	65
6	12	13	322
6	12	18	503
6	12	19	13
6	12	20	661
6	12	21	868
6	12	22	253
6	12	28	27
6	12	29	33
6	12	36	4
6	13	7	1
6	13	11	5
6	13	13	307
6	13	14	228
6	13	17	552
6	13	18	391
6	13	19	264
6	13	20	412
6	13	21	885
6	13	22	598
6	13	24	353
6	13	25	280
6	13	36	253
6	13	37	583
6	13	38	357
6	13	39	17
6	14	11	15
6	14	14	33
6	14	17	67
6	14	18	18
6	14	19	343
6	14	20	134
6	14	24	282
6	14	25	327
6	14	33	163
6	14	34	88
6	14	37	555
6	14	38	541
6	14	39	407
6	15	12	255
6	15	13	553
6	15	14	15
6	15	16	515
6	15	19	107
6	15	20	11
6	15	21	43
6	15	22	109
6	15	23	670
6	15	24	806
6	15	25	473
6	15	26	621
6	15	37	515
6	15	38	142
6	16	15	396
6	16	16	365
6	16	18	21
6	16	19	606
6	16	20	265
6	16	21	96
6	16	22	123
6	16	23	1020
6	16	24	259
6	16	25	874
6	16	26	738
6	16	27	94
6	17	11	46
6	17	12	69
6	17	13	52
6	17	14	92
6	17	15	54
6	17	16	9
6	17	17	65
6	17	18	42
6	17	19	323
6	17	21	45
6	17	22	462
6	17	23	497
6	17	24	64
6	17	25	801
6	17	26	870
6	17	27	20
6	18	5	306
6	18	6	504
6	18	11	50
6	18	12	75
6	18	13	20
6	18	14	200
6	18	15	510
6	18	17	60
6	18	19	36
6	18	21	277
6	18	22	420
6	18	25	103
6	18	26	55
6	18	35	35
6	19	5	576
6	19	6	984
6	19	7	96
6	19	8	91
6	19	9	70
6	19	13	102
6	19	14	7
6	19	21	423
6	19	22	339
6	19	23	52
6	19	25	236
6	19	26	324
6	19	30	296
6	19	31	14
6	20	2	419
6	20	3	98
6	20	4	28
6	20	5	509
6	20	6	947
6	20	7	56
6	20	8	110
6	20	9	325
6	20	11	96
6	20	12	40
6	20	13	488
6	20	14	124
6	20	21	99
6	20	22	460
6	20	23	91
6	20	25	524
6	20	26	587
6	20	29	316
6	20	30	421
6	20	31	207
6	21	2	759
6	21	3	689
6	21	4	224
6	21	5	34
6	21	6	195
6	21	7	28
6	21	11	19
6	21	12	5
6	21	13	824
6	21	25	351
6	21	26	274
6	21	29	44
6	21	30	120
6	22	1	64
6	22	2	767
6	22	3	981
6	22	4	119
6	22	8	264
6	22	9	240
6	22	10	31
6	22	11	3
6	22	13	757
6	22	14	12
6	22	15	17
6	22	33	132
6	22	35	64
6	23	2	481
6	23	3	627
6	23	7	114
6	23	8	206
6	23	9	534
6	23	10	203
6	23	13	1
6	23	14	161
6	23	15	448
6	23	16	361
6	23	17	149
6	23	28	160
6	23	29	70
6	23	32	88
6	23	33	554
6	23	35	420
6	23	36	24
6	23	37	167
6	24	0	60
6	24	1	136
6	24	2	354
6	24	3	40
6	24	6	66
6	24	7	80
6	24	8	627
6	24	9	44
6	24	11	65
6	24	12	92
6	24	16	8
6	24	17	23
6	24	25	93
6	24	26	89
6	24	28	153
6	24	29	192
6	24	32	288
6	24	33	363
6	24	35	371
6	24	36	82
6	25	0	116
6	25	1	357
6	25	2	392
6	25	3	154
6	25	4	113
6	25	6	254
6	25	7	275
6	25	8	336
6	25	9	118
6	25	10	224
6	25	12	320
6	25	16	64
6	25	22	226
6	25	23	2
6	25	24	121
6	25	25	743
6	25	26	287
6	25	32	87
6	25	33	143
6	25	35	167
6	25	36	51
6	26	0	62
6	26	1	366
6	26	2	64
6	26	3	461
6	26	4	121
6	26	6	218
6	26	7	475
6	26	8	60
6	26	9	478
6	26	10	296
6	26	12	132
6	26	17	18
6	26	18	65
6	26	22	297
6	26	23	269
6	26	25	307
6	26	28	40
6	26	35	200
6	26	36	793
6	26	37	252
6	27	1	184
6	27	13	36
6	27	14	241
6	27	17	362
6	27	18	679
6	27	22	257
6	27	23	412
6	27	24	140
6	27	25	221
6	27	34	67
6	27	35	407
6	27	36	736
6	27	37	315
6	28	13	32
6	28	14	678
6	28	15	322
6	28	16	249
6	28	17	205
6	28	18	411
6	28	20	52
6	28	21	204
6	28	22	80
6	28	23	100
6	28	32	487
6	28	33	640
6	28	34	907
6	28	35	1014
6	28	36	331
6	29	14	100
6	29	15	171
6	29	20	60
6	29	21	208
6	29	25	198
6	29	26	20
6	29	32	800
6	29	33	1024
6	29	34	1024
6	29	35	1024
6	29	36	512
6	30	2	51
6	30	3	17
6	30	5	83
6	30	6	287
6	30	9	61
6	30	10	6
6	30	25	113
6	30	26	10
6	30	32	800
6	30	33	1024
6	30	34	1024
6	30	35	1024
6	30	36	512
6	31	2	14
6	31	3	48
6	31	6	204
6	31	8	119
6	31	9	275
6	31	10	192
6	31	32	800
6	31	33	1024
6	31	34	1024
6	31	35	1024
6	31	36	620
6	32	5	211
6	32	6	268
6	32	10	124
6	32	14	247
6	32	19	162
6	32	20	18
6	32	28	49
6	32	29	56
6	32	31	581
6	32	32	870
6	32	33	1024
6	32	34	1024
6	32	35	1024
6	32	36	896
6	33	6	59
6	33	9	8
6	33	10	418
6	33	11	2
6	33	14	2
6	33	18	10
6	33	19	223
6	33	20	24
6	33	28	681
6	33	29	36
6	33	31	32
6	33	32	800
6	33	33	1024
6	33	34	1024
6	33	35	1024
6	33	36	896
6	34	0	3
6	34	1	32
6	34	2	32
6	34	3	7
6	34	5	15
6	34	6	32
6	34	7	32
6	34	8	24
6	34	18	313
6	34	19	600
6	34	28	309
6	34	31	106
6	34	32	475
6	34	33	608
6	34	34	608
6	34	35	608
6	34	36	532
6	35	0	36
6	35	1	384
6	35	2	504
6	35	3	224
6	35	5	315
6	35	6	672
6	35	7	672
6	35	8	504
6	35	12	154
6	35	13	209
6	35	14	263
6	35	15	12
6	35	19	141
6	36	2	192
6	36	3	249
6	36	4	32
6	36	5	63
6	36	6	682
6	36	7	352
6	36	12	121
6	36	13	264
6	36	14	200
6	36	15	42
6	36	17	344
6	36	18	208
6	36	30	21
6	37	2	72
6	37	3	384
6	37	4	384
6	37	5	384
6	37	6	219
6	37	7	352
6	37	12	121
6	37	13	242
6	37	14	252
6	37	15	56
6	37	17	99
6	37	18	87
6	37	30	542
6	38	6	70
6	38	7	548
6	38	8	364
6	38	13	126
6	38	14	303
6	38	30	28
6	39	8	390
6	39	13	6
6	39	14	49
6	40	0	39
6	40	1	16
6	41	0	128
6	41	1	405
6	41	8	169
6	41	16	170
6	41	32	48
6	41	33	124
6	42	0	139
6	42	1	416
6	42	8	400
6	42	16	79
6	42	23	9
6	42	32	297
6	42	33	727
6	43	0	60
6	43	1	195
6	43	8	140
6	43	16	135
6	43	32	311
6	43	33	806
6	44	16	192
6	44	32	124
6	44	33	280
6	50	22	25
6	50	23	199
6	50	24	93
6	51	22	530
6	51	23	280
6	51	24	118
6	52	22	544
6	52	23	188
7	0	0	1024
7	0	1	1024
7	0	2	1024
7	0	3	1024
7	0	4	1024
7	0	5	416
7	0	14	78
7	0	15	632
7	0	16	713
7	0	22	19
7	0	23	397
7	0	24	334
7	0	25	479
7	0	26	531
7	0	27	148
7	0	34	112
7	0	35	453
7	0	36	675
7	0	37	685
7	0	38	657
7	0	39	500
7	0	40	143
7	0	2047	219
7	1	0	1024
7	1	1	1024
7	1	2	1024
7	1	3	1024
7	1	4	1024
7	1	5	1024
7	1	6	686
7	1	7	48
7	1	9	662
7	1	10	951
7	1	11	662
7	1	14	384
7	1	15	1024
7	1	16	981
7	1	17	4
7	1	19	91
7	1	20	64
7	1	21	375
7	1	22	897
7	1	23	1024
7	1	24	1024
7	1	25	1024
7	1	26	1024
7	1	27	707
7	1	28	522
7	1	29	655
7	1	30	231
7	1	34	256
7	1	35	1024
7	1	36	1024
7	1	37	1024
7	1	38	1024
7	1	39	1024
7	1	40	865
7	1	2047	186
7	2	0	1024
7	2	1	1024
7	2	2	1024
7	2	3	1024
7	2	4	1024
7	2	5	1024
7	2	6	1024
7	2	7	256
7	2	9	514
7	2	10	1006
7	2	11	382
7	2	14	384
7	2	15	1024
7	2	16	991
7	2	17	344
7	2	18	574
7	2	19	1018
7	2	20	984
7	2	21	1024
7	2	22	1024
7	2	23	1024
7	2	24	1024
7	2	25	1024
7	2	26	1024
7	2	27	1024
7	2	28	1024
7	2	29	1024
7	2	30	699
7	2	33	75
7	2	34	964
7	2	35	1024
7	2	36	1024
7	2	37	1024
7	2	38	1024
7	2	39	1024
7	2	40	885
7	2	2047	128
7	3	0	1024
7	3	1	1024
7	3	2	1024
7	3	3	1024
7	3	4	1024
7	3	5	1024
7	3	6	1024
7	3	7	256
7	3	11	198
7	3	12	505
7	3	14	384
7	3	15	1024
7	3	16	1024
7	3	17	1020
7	3	18	627
7	3	19	1024
7	3	20	1024
7	3	21	1024
7	3	22	1024
7	3	23	1024
7	3	24	1024
7	3	25	1024
7	3	26	1024
7	3	27	1024
7	3	28	1024
7	3	29	1024
7	3	30	797
7	3	33	50
7	3	34	953
7	3	35	1024
7	3	36	1024
7	3	37	1024
7	3	38	1024
7	3	39	1022
7	3	40	358
7	3	2047	118
7	4	0	1024
7	4	1	1024
7	4	2	1024
7	4	3	1024
7	4	4	1024
7	4	5	1024
7	4	6	964
7	4	7	160
7	4	11	416
7	4	12	840
7	4	13	8
7	4	14	464
7	4	15	1023
7	4	16	1024
7	4	17	1024
7	4	18	793
7	4	19	805
7	4	20	1024
7	4	21	1024
7	4	22	1024
7	4	23	1024
7	4	24	1024
7	4	25	1024
7	4	26	1024
7	4	27	1024
7	4	28	1024
7	4	29	1024
7	4	30	271
7	4	33	437
7	4	34	1000
7	4	35	1024
7	4	36	1024
7	4	37	1024
7	4	38	1024
7	4	39	804
7	4	2047	219
7	5	0	1024
7	5	1	1024
7	5	2	1024
7	5	3	894
7	5	4	712
7	5	5	1024
7	5	6	899
7	5	7	224
7	5	8	210
7	5	11	281
7	5	12	719
7	5	13	64
7	5	14	1024
7	5	15	1024
7	5	16	1024
7	5	17	1024
7	5	18	1024
7	5	19	860
7	5	20	1024
7	5	21	1024
7	5	22	1024
7	5	23	1024
7	5	24	1024
7	5	25	1024
7	5	26	1024
7	5	27	1024
7	5	28	1024
7	5	29	1024
7	5	30	257
7	5	33	1008
7	5	34	1024
7	5	35	1024
7	5	36	1024
7	5	37	1024
7	5	38	1024
7	5	39	438
7	5	2047	250
7	6	0	1024
7	6	1	1024
7	6	2	1024
7	6	3	994
7	6	4	459
7	6	5	1024
7	6	6	1024
7	6	7	1024
7	6	8	960
7	6	11	72
7	6	12	198
7	6	13	89
7	6	14	1024
7	6	15	1024
7	6	16	1024
7	6	17	1024
7	6	18	1024
7	6	19	1024
7	6	20	1024
7	6	21	1024
7	6	22	1024
7	6	23	1024
7	6	24	1024
7	6	25	1024
7	6	26	1024
7	6	27	1024
7	6	28	1024
7	6	29	1024
7	6	30	968
7	6	31	928
7	6	32	928
7	6	33	1021
7	6	34	1024
7	6	35	1024
7	6	36	1024
7	6	37	1024
7	6	38	1024
7	6	39	251
7	6	2047	221
7	7	0	1024
7	7	1	1024
7	7	2	1024
7	7	3	949
7	7	4	407
7	7	5	818
7	7	6	1024
7	7	7	1024
7	7	8	1010
7	7	9	800
7	7	10	800
7	7	11	611
7	7	12	512
7	7	13	944
7	7	14	1024
7	7	15	1024
7	7	16	1024
7	7	17	1024
7	7	18	1024
7	7	19	1024
7	7	20	1024
7	7	21	1024
7	7	22	1024
7	7	23	1024
7	7	24	1024
7	7	25	1024
7	7	26	1024
7	7	27	1024
7	7	28	1024
7	7	29	1024
7	7	30	1024
7	7	31	1024
7	7	32	1024
7	7	33	1024
7	7	34	1024
7	7	35	1024
7	7	36	1024
7	7	37	1024
7	7	38	1024
7	7	39	200
7	7	2047	192
7	8	0	1024
7	8	1	1024
7	8	2	1024
7	8	3	1024
7	8	4	629
7	8	5	560
7	8	6	1024
7	8	7	1024
7	8	8	992
7	8	9	1024
7	8	10	1024
7	8	11	1024
7	8	12	1024
7	8	13	1024
7	8	14	1024
7	8	15	1024
7	8	16	1024
7	8	17	1024
7	8	18	1024
7	8	19	1024
7	8	20	1024
7	8	21	1024
7	8	22	1024
7	8	23	1024
7	8	24	1024
7	8	25	1024
7	8	26	1024
7	8	27	1024
7	8	28	1024
7	8	29	1024
7	8	30	1024
7	8	31	1024
7	8	32	1024
7	8	33	1024
7	8	34	1024
7	8	35	965
7	8	36	786
7	8	37	991
7	8	38	366
7	8	39	36
7	8	2047	168
7	9	0	1024
7	9	1	1024
7	9	2	1024
7	9	3	1024
7	9	4	1024
7	9	5	1024
7	9	6	1024
7	9	7	1024
7	9	8	768
7	9	9	1024
7	9	10	1024
7	9	11	1024
7	9	12	1024
7	9	13	1024
7	9	14	1024
7	9	15	1024
7	9	16	1024
7	9	17	1024
7	9	18	1024
7	9	19	1024
7	9	20	1024
7	9	21	1024
7	9	22	1024
7	9	23	1024
7	9	24	1024
7	9	25	1024
7	9	26	1024
7	9	27	1024
7	9	28	1024
7	9	29	1024
7	9	30	1024
7	9	31	1024
7	9	32	1024
7	9	33	1024
7	9	34	1024
7	9	35	1006
7	9	36	904
7	9	37	1006
7	9	38	832
7	9	39	832
7	9	40	331
7	9	2047	122
7	10	0	1024
7	10	1	1024
7	10	2	1024
7	10	3	1024
7	10	4	1024
7	10	5	1024
7	10	6	1024
7	10	7	1024
7	10	8	944
7	10	9	1024
7	10	10	1024
7	10	11	1024
7	10	12	1024
7	10	13	1024
7	10	14	1024
7	10	15	1024
7	10	16	1024
7	10	17	1024
7	10	18	1024
7	10	19	1024
7	10	20	1024
7	10	21	1024
7	10	22	1024
7	10	23	1024
7	10	24	1024
